address,name,source_file
0x10060540,LegoAnimationManager::FUN_10060540,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10060570,LegoAnimationManager::FUN_10060570,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x100605e0,LegoAnimationManager::FUN_100605e0,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x100609f0,LegoAnimationManager::FUN_100609f0,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10060d00,LegoAnimationManager::StartEntityAction,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10060dc0,LegoAnimationManager::FUN_10060dc0,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10060eb0,LegoAnimationManager::CameraTriggerFire,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10061010,LegoAnimationManager::FUN_10061010,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10061530,LegoAnimationManager::FUN_10061530,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x100617c0,LegoAnimationManager::FUN_100617c0,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x100618f0,LegoAnimationManager::GetTranInfo,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x100619f0,LegoAnimationManager::Notify,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10061cc0,LegoAnimationManager::Tickle,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10062110,LegoAnimationManager::FUN_10062110,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10062360,LegoAnimationManager::GetCharacterIndex,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x100623a0,LegoAnimationManager::FUN_100623a0,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10062520,LegoAnimationManager::ModelExists,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10062580,LegoAnimationManager::FUN_10062580,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10062650,LegoAnimationManager::FUN_10062650,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10062710,LegoAnimationManager::FUN_10062710,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10062770,LegoAnimationManager::FUN_10062770,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x100627d0,LegoAnimationManager::PurgeExtra,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x100629b0,LegoAnimationManager::AddExtra,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10062e20,LegoAnimationManager::FUN_10062e20,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10063270,LegoAnimationManager::FUN_10063270,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10063780,LegoAnimationManager::FUN_10063780,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10063950,LegoAnimationManager::FUN_10063950,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10063aa0,LegoAnimationManager::FUN_10063aa0,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10063b90,LegoAnimationManager::FUN_10063b90,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10063d10,LegoAnimationManager::FUN_10063d10,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10063e40,LegoAnimationManager::FUN_10063e40,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10063fb0,LegoAnimationManager::FUN_10063fb0,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10064010,LegoAnimationManager::FUN_10064010,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10064120,LegoAnimationManager::FUN_10064120,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10064380,LegoAnimationManager::FUN_10064380,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10064670,LegoAnimationManager::FUN_10064670,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10064740,LegoAnimationManager::FUN_10064740,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10064880,LegoAnimationManager::FUN_10064880,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x100648f0,LegoAnimationManager::FUN_100648f0,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10064b50,LegoAnimationManager::FUN_10064b50,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10064ee0,LegoAnimationManager::FUN_10064ee0,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10064ff0,AnimState::AnimState,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10065150,AnimState,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x100651d0,AnimState::CopyToAnims,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x10065240,AnimState::InitFromAnims,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x100652d0,AnimState::Serialize,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x100654f0,AnimState::Reset,LEGO1/lego/legoomni/src/common/legoanimationmanager.cpp
0x1004a8d0,LegoAnimMMPresenter::LegoAnimMMPresenter,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004aa60,LegoAnimMMPresenter,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004aaf0,LegoAnimMMPresenter::StartAction,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004aec0,LegoAnimMMPresenter::EndAction,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b140,LegoAnimMMPresenter::ReadyTickle,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b1c0,LegoAnimMMPresenter::StartingTickle,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b220,LegoAnimMMPresenter::StreamingTickle,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b250,LegoAnimMMPresenter::RepeatingTickle,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b2c0,LegoAnimMMPresenter::DoneTickle,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b2d0,LegoAnimMMPresenter::Notify,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b360,LegoAnimMMPresenter::AdvanceSerialAction,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b390,LegoAnimMMPresenter::ParseExtra,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b450,LegoAnimMMPresenter::FUN_1004b450,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b530,LegoAnimMMPresenter::FUN_1004b530,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b570,LegoAnimMMPresenter::FUN_1004b570,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b580,LegoAnimMMPresenter::FUN_1004b580,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b5b0,LegoAnimMMPresenter::FUN_1004b5b0,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b600,LegoAnimMMPresenter::FUN_1004b600,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b610,LegoAnimMMPresenter::FUN_1004b610,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b6b0,LegoAnimMMPresenter::FUN_1004b6b0,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b6d0,LegoAnimMMPresenter::FUN_1004b6d0,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b830,LegoAnimMMPresenter::FUN_1004b830,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b840,LegoAnimMMPresenter::FUN_1004b840,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b8b0,LegoAnimMMPresenter::FUN_1004b8b0,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1004b8c0,LegoAnimMMPresenter::FUN_1004b8c0,LEGO1/lego/legoomni/src/common/legoanimmmpresenter.cpp
0x1002f8b0,LegoBuildingManager::configureLegoBuildingManager,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x1002f8c0,LegoBuildingManager::LegoBuildingManager,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x1002f960,LegoBuildingManager,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x1002f9d0,LegoBuildingManager::Init,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x1002fa00,LegoBuildingManager::LoadWorldInfo,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x1002fa90,LegoBuildingManager::CreateBuilding,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x1002fb30,LegoBuildingManager::Reset,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x1002fb80,LegoBuildingManager::Write,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x1002fc10,LegoBuildingManager::Read,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x1002fcc0,LegoBuildingManager::AdjustHeight,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x1002fd70,LegoBuildingManager::GetInfo,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x1002fdb0,LegoBuildingManager::SwitchVariant,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x1002fe40,LegoBuildingManager::SwitchSound,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x1002fe80,LegoBuildingManager::SwitchMove,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x1002fed0,LegoBuildingManager::SwitchMood,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x1002ff00,LegoBuildingManager::GetAnimationId,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x1002ff40,LegoBuildingManager::GetSoundId,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x1002ff90,LegoBuildingManager::SetCustomizeAnimFile,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x10030000,LegoBuildingManager::DecrementCounter,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x10030030,LegoBuildingManager::DecrementCounter,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x10030110,LegoBuildingManager::DecrementCounter,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x10030150,LegoBuildingManager::ScheduleAnimation,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x10030220,LegoBuildingManager::Tickle,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x10030590,LegoBuildingManager::ClearCounters,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x10030630,LegoBuildingManager::DetermineBoundaries,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x10030790,LegoBuildingManager::GetInfoArray,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x100307b0,LegoBuildingManager::AdjustCounter,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x10030800,LegoBuildingManager::SetInitialCounters,LEGO1/lego/legoomni/src/common/legobuildingmanager.cpp
0x10082a20,LegoCharacterManager::LegoCharacterManager,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10083180,LegoCharacterManager,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10083270,LegoCharacterManager::Init,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x100832a0,LegoCharacterManager::ReleaseAllActors,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10083310,LegoCharacterManager::Write,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x100833f0,LegoCharacterManager::Read,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x100834d0,LegoCharacterManager::GetActorName,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x100834f0,LegoCharacterManager::GetNumActors,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10083500,LegoCharacterManager::GetActorROI,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10083b20,LegoCharacterManager::Exists,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10083bc0,LegoCharacterManager::GetRefCount,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10083c30,LegoCharacterManager::ReleaseActor,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10083db0,LegoCharacterManager::ReleaseActor,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10083f10,LegoCharacterManager::ReleaseAutoROI,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10084010,LegoCharacterManager::RemoveROI,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10084030,LegoCharacterManager::CreateActorROI,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x100849a0,LegoCharacterManager::SetHeadTexture,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10084c00,LegoCharacterManager::IsActor,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10084c40,LegoCharacterManager::GetExtraActor,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10084c60,LegoCharacterManager::GetActorInfo,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10084cb0,LegoCharacterManager::GetActorInfo,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10084cf0,LegoCharacterManager::FindChildROI,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10084d50,LegoCharacterManager::SwitchColor,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10084ec0,LegoCharacterManager::SwitchVariant,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10085090,LegoCharacterManager::SwitchSound,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x100850c0,LegoCharacterManager::SwitchMove,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x100850f0,LegoCharacterManager::SwitchMood,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10085120,LegoCharacterManager::GetAnimationId,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10085140,LegoCharacterManager::GetSoundId,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10085180,LegoCharacterManager::GetMood,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x100851a0,LegoCharacterManager::SetCustomizeAnimFile,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10085210,LegoCharacterManager::CreateAutoROI,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10085870,LegoCharacterManager::UpdateBoundingSphereAndBox,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10085a80,LegoCharacterManager::FUN_10085a80,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10085aa0,CustomizeAnimFileVariable::CustomizeAnimFileVariable,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10085b50,CustomizeAnimFileVariable::SetValue,LEGO1/lego/legoomni/src/common/legocharactermanager.cpp
0x10039550,LegoGameState::LegoGameState,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x10039720,LegoGameState,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x10039780,LegoGameState::SetActor,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x10039910,LegoGameState::RemoveActor,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x10039940,LegoGameState::ResetROI,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x10039980,LegoGameState::Save,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x10039bf0,LegoGameState::DeleteState,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x10039c60,LegoGameState::Load,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x10039f00,LegoGameState::SetSavePath,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x10039f70,LegoGameState::WriteVariable,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003a020,LegoGameState::WriteEndOfVariables,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003a080,LegoGameState::ReadVariable,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003a170,LegoGameState::GetFileSavePath,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003a2e0,LegoGameState::SerializePlayersInfo,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003a3f0,LegoGameState::AddPlayer,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003a540,LegoGameState::SwitchPlayer,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003a6e0,LegoGameState::FindPlayer,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003a720,LegoGameState::StopArea,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003b060,LegoGameState::SwitchArea,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003ba90,LegoGameState::SetColors,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003bac0,LegoGameState::SetROIColorOverride,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003bad0,ROIColorOverride,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003bbb0,LegoGameState::GetState,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003bc00,LegoGameState::CreateState,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003bc30,LegoGameState::RegisterState,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003bd00,LegoGameState::Init,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003bfb0,LegoBackgroundColor::LegoBackgroundColor,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003c070,LegoBackgroundColor::SetValue,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003c230,LegoBackgroundColor::ToggleDayNight,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003c330,LegoBackgroundColor::ToggleSkyColor,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003c400,LegoBackgroundColor::SetLightColor,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003c4b0,LegoBackgroundColor::SetLightColor,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003c500,LegoFullScreenMovie::LegoFullScreenMovie,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003c5c0,LegoFullScreenMovie::SetValue,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003c670,Username::Username,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003c690,Username::Serialize,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003c740,ScoreItem::Serialize,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003c830,History::History,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003c870,History::WriteScoreHistory,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003cc90,History::FindPlayerInScoreHistory,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003ccf0,History::Serialize,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003cdd0,LegoGameState::SerializeScoreHistory,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003cea0,LegoGameState::SetCurrentAct,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x1003ceb0,LegoGameState::FindLoadedAct,LEGO1/lego/legoomni/src/common/legogamestate.cpp
0x10006e40,LegoObjectFactory::LegoObjectFactory,LEGO1/lego/legoomni/src/common/legoobjectfactory.cpp
0x10009a90,LegoObjectFactory::Create,LEGO1/lego/legoomni/src/common/legoobjectfactory.cpp
0x1000fb30,LegoObjectFactory::Destroy,LEGO1/lego/legoomni/src/common/legoobjectfactory.cpp
0x10044e50,LegoPhoneme,LEGO1/lego/legoomni/src/common/legophoneme.cpp
0x10044eb0,LegoPhoneme::GetCount,LEGO1/lego/legoomni/src/common/legophoneme.cpp
0x10044ec0,LegoPhoneme::SetCount,LEGO1/lego/legoomni/src/common/legophoneme.cpp
0x10044ed0,LegoPhoneme::GetTextureInfo,LEGO1/lego/legoomni/src/common/legophoneme.cpp
0x10044ee0,LegoPhoneme::SetTextureInfo,LEGO1/lego/legoomni/src/common/legophoneme.cpp
0x10044ef0,LegoPhoneme::GetCachedTextureInfo,LEGO1/lego/legoomni/src/common/legophoneme.cpp
0x10044f00,LegoPhoneme::SetCachedTextureInfo,LEGO1/lego/legoomni/src/common/legophoneme.cpp
0x10044f10,LegoPhoneme::VTable0x18,LEGO1/lego/legoomni/src/common/legophoneme.cpp
0x10044f20,LegoPhoneme::Init,LEGO1/lego/legoomni/src/common/legophoneme.cpp
0x10044f30,LegoPhoneme::VTable0x20,LEGO1/lego/legoomni/src/common/legophoneme.cpp
0x10026220,LegoPlantManager::LegoPlantManager,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x100262c0,LegoPlantManager,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026330,LegoPlantManager::Init,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026360,LegoPlantManager::LoadWorldInfo,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x100263a0,LegoPlantManager::Reset,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026410,LegoPlantManager::DetermineBoundaries,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026570,LegoPlantManager::GetInfoArray,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026590,LegoPlantManager::CreatePlant,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x100266c0,LegoPlantManager::RemovePlant,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026720,LegoPlantManager::Write,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x100267b0,LegoPlantManager::Read,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026860,LegoPlantManager::AdjustHeight,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x100268d0,LegoPlantManager::GetNumPlants,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x100268e0,LegoPlantManager::GetInfo,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026920,LegoPlantManager::SwitchColor,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x100269e0,LegoPlantManager::SwitchVariant,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026ad0,LegoPlantManager::SwitchSound,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026b00,LegoPlantManager::SwitchMove,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026b40,LegoPlantManager::SwitchMood,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026b70,LegoPlantManager::GetAnimationId,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026ba0,LegoPlantManager::GetSoundId,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026be0,LegoPlantManager::SetCustomizeAnimFile,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026c50,LegoPlantManager::DecrementCounter,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026c80,LegoPlantManager::DecrementCounter,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026d70,LegoPlantManager::ScheduleAnimation,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10026e00,LegoPlantManager::Tickle,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10027120,LegoPlantManager::ClearCounters,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x100271b0,LegoPlantManager::AdjustCounter,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10027200,LegoPlantManager::SetInitialCounters,LEGO1/lego/legoomni/src/common/legoplantmanager.cpp
0x10014d00,Playlist::Next,LEGO1/lego/legoomni/src/common/legostate.cpp
0x10014de0,Playlist::Contains,LEGO1/lego/legoomni/src/common/legostate.cpp
0x10065bf0,LegoTextureInfo::LegoTextureInfo,LEGO1/lego/legoomni/src/common/legotextureinfo.cpp
0x10065c00,LegoTextureInfo,LEGO1/lego/legoomni/src/common/legotextureinfo.cpp
0x10065c60,LegoTextureInfo::Create,LEGO1/lego/legoomni/src/common/legotextureinfo.cpp
0x10065f60,LegoTextureInfo::SetGroupTexture,LEGO1/lego/legoomni/src/common/legotextureinfo.cpp
0x10065f90,LegoTextureInfo::GetGroupTexture,LEGO1/lego/legoomni/src/common/legotextureinfo.cpp
0x10066010,LegoTextureInfo::LoadBits,LEGO1/lego/legoomni/src/common/legotextureinfo.cpp
0x1003dd70,PickROI,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003dd90,PickRootROI,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003ddc0,PickEntity,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003dde0,RotateY,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003de80,SpheresIntersect,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003ded0,CalculateRayOriginDirection,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003df70,TransformWorldToScreen,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003df90,CountTotalTreeNodes,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003dfd0,GetTreeNode,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003e050,CalculateViewFromAnimation,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003e300,MatchActionString,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003e430,InvokeAction,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003e670,CheckIfEntityExists,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003e700,NotifyEntity,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003eab0,SetCameraControllerFromIsle,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003eae0,ConvertHSVToRGB,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003ecc0,PlayCamAnim,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003eda0,ResetViewVelocity,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003ee00,RemoveFromCurrentWorld,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003ee80,RemoveFromWorld,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003ef00,EnableAnimations,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003ef40,SetAppCursor,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003ef60,CanExit,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003f050,UpdateLightPosition,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003f0d0,SetLightPosition,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003f3b0,ReadNamedTexture,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003f540,WriteDefaultTexture,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003f8a0,WriteNamedTexture,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x1003f930,LoadFromNamedTexture,LEGO1/lego/legoomni/src/common/legoutils.cpp
0x10037d00,VisibilityVariable::SetValue,LEGO1/lego/legoomni/src/common/legovariables.cpp
0x10037d80,CameraLocationVariable::SetValue,LEGO1/lego/legoomni/src/common/legovariables.cpp
0x10037e30,CursorVariable::SetValue,LEGO1/lego/legoomni/src/common/legovariables.cpp
0x10037e40,WhoAmIVariable::SetValue,LEGO1/lego/legoomni/src/common/legovariables.cpp
0x10015700,Lego,LEGO1/lego/legoomni/src/common/misc.cpp
